filename,before_hash,ctxr_hash,mipmaps,origin_folder,opacity_stripped,upscaled
006997ed_b20d65f1089467ce6fec4d3a8c8134c8,efb7d409c5e97bb3f373f8dfa93e4303e4d60d2f,ca47533e26e0d320f8d5db1db20081da02ef55b7,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0069e496,2c5c1bc2903d1cd9dc15733c38a0df9948539df1,1f47c24c7b825d9b560a96e16d897f6bc3303009,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
006a97ed,f4c956807f28ee89165e0b081d4972e7ebe4bb88,5e7c267f416dba5c1beea520144776462ae1d8c9,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
006a9dfd,d1ac96576224376d2befe3c1bc7a5f73b4032800,be83396e586e6ac2be5fc03604f6d9c010c86106,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
006aa618,10cf09abd2e712a7b8c738305ae4bd1b61beff38,1ba8aa6a49cf0eb8ccf1b8c6775190974ed0069e,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
006aa618_5e5881ab87a4498b100e3983cca31058,2cd6b418fe528b2174eb264b49bcc6e19eefe469,d4340cb85af9a2c5c156152055488501263eb182,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
006af2ba,6bbe86e67992ac82cb66db21a06f99a19d8dd622,509095bba040f8fa0ce77fd04514857bdf4e48dd,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
006af2bb,dc4b5412701a068d86397476a1cbd02469b002b1,233425184ccfaa4440c713a379ae2e5f934f2d3a,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
006b325b,b81bc4a3cdc2d37bac64725f53042fd6597353f2,d1df5eda97e84f947efba87fa5250313e3b5cda1,false,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true
006b508f,4002b22915fe541f03fd9439067dab57505afb90,bbd42bf4f8d0c100063dd560945c2515c48a38ec,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
006b5ae3,b3daed70e0fd2a19e0bcebcac88de9dd1d692886,96639326e7c5b8e33491a4f640389e9d64ea489c,false,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true
006b9021,7c043396ba2f482b5a58ef00e2487ac0d26072a4,b5ff7de5c99bedb45c1578e344191f8845f02a89,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
006b97ed,072c7e1e88d42a387ae5da91094201c0f329554c,183c98491b7d00d17bfea578d9b21f757b9a73c8,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
006ba618,0e4f4852dc29a5334484b9bd3807a0450d82a716,026f0be7db0e13899c21dfed50200ac9439c9542,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
006bcf85,c0b6f0c8dd9271287d79e15d10327fb55a6035d8,a17e0503f5011c6fc55674359af85641b5ca3125,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
006bcf85_3bbce8b6d10a47883f9038737995145a,56071f9ced9192ee99baf0c4854954bb9e6fa440,bae9da25abe01f9d1b3f4050bb73444077e8a95c,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
006bf7fe,089f639bc2f8ec8033cef388bf8d8c97df28123c,2a5d612ec229478e6dc9ff42d44c29f008a2d269,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
006c556d,01c8b23db3c3fba169ad321b3e3bc10be64532c4,9ea309d6d816124b2ba98cb9803119fa72d1728a,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
006c97ed,78cbe88a05036c822bfd4e8d341e27c0d36e0cf2,015a0cdc8c0ea37270e064c97074a8bdc9ca7a45,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
006caeb5,21e25646232367655b8d76626a454965f832a109,aa274db1fe8586a899174794dd9fe3bb2a366d5a,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
006cc7ed,60ff0819adcf7748e8a9dd38f5e04590c89ea4e8,4d9ad9f91f4644cdb02ffd999cd01a6338cedb70,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
006d556d,6fc145324b61b6a7c3047702d98946ffe6eb0f45,dbc455d82d95d24d76ebff7298745dcc956b3054,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
006d9021,9399b64578fe500d0f41904d636838c557c35efa,ac100ba8628ec86029c70fb5e25e50630b1cf61a,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
006daeb5,df31ac08b5d5fe3ea2e1d329547e0214fbdb0336,dc992199dfec242f8a995eea8b463631935c2faa,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
006e6ff1,4479a87e0fdb34574040366a06448cd5d5575c10,78f79811a4cc3c82921001e7caccc1a4db38e4ed,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
006e99ea,1af36563397e35e6a60dd5765bb38a4b327a6235,4ecdf660a97a11b0adfc5a50b3defe9bdcf8ec88,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
006eaeb5,cdceb49254eaba6399ab730b36aca86892a481be,ba9abfb52e9a51dda9a4c15b6ac76bd5e6d1c3bc,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
006f2b75,4915aef529ca503cfb291e83f5474f472b039b97,46279eac56a1c2aad718069c1341eb715451bf2a,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
006f6ff1,8427146a58203a47847a748e382f03ab25f56811,3788be04e39906423869bc1c4cdcb5b02357f3da,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
006f7421,9e286fca286e9d0e0878aef9fc8bec6b545f9a1b,562ab465b99b4f5328d66758835459d2135f0662,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
006faeb5,18194f538e3d9eb0d8da1a98447347c415ee4e28,a05e568b6043e53df818afebd349662d440e4951,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00704ad1,8d1a3aee637a15da57c4beb3c87400f0241538eb,e0f90ebdacc6e84d78ea23cf55d7b4de2cec82b1,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00706ff1,38760fcaaa989785430d997c1012b5bacf28076c,31ee18072e2ca56622b7be4fa129e0c4abc8fc19,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0070aeb5,76b3c4ffea484fa50bfc0f795f90a369b9bb9d15,a781a8c3802a70018e9acc33e3469f735260fbbe,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00710601,2f65909831dac71db243e981ea47208f67ab843d,7f2fd58311e73a07867875246b239f6f9fc73191,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00716ff1,0c07cac12673bc553a6f6cd9787971507e33101a,54d62166374ed576bed34a5d0f99e3c43a20b11c,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0072466d,a83d6369e35ecbca2addaf0753360db79c04e497,cb5f7622cc6348488fa72aed92d53b9d69ed7816,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
007246ed,89ffb13a9234d044afc36c39acc51e25c3380940,c1c0011af9cc9c00d49f1b125e428e34e59ba199,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0072476d,d7e27ea9837ea7fccf9120b8de0bda7e5d126ffa,a9f0872fa5e1c5395dac0009d324fa0e7b376f84,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00724ad1,7bbd8a6a801117fe83df2af75b6d7fe216a6d93a,2643f45459aff042b560fe0ae21cb426a4c95617,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
007255d8,f486d7f2c85ecccadf6422ade29d274e1f92c68e,546a245f7bba6d7829503110c82541916fcba24d,false,mc textures\tri with alpha\bp_remade\no_mip_fixes\ui,false,true
00726ff1,4cf1032d548d76e4c3e7d2f797053febd74e80fa,c3bdb5b46019349ad38051c2800e87f8f990ade2,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00736ff1,695fd8976b1c6506e32023fadbcb1ec2dbb60b8a,87a922cdf6c95a6187b808311b3c1725cc2abc1e,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0073ecb6,449531ca4724e432b6a89696afa7999d84d8b359,583dfbb5079d17695338b4673e594efeeaa4097c,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00744ad1,eef74b13fd0ec4f9a29d8899ae923b0bb3734119,918d62a57cd15ea49e6ca0692ed4184b71d8f465,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00746ff1,946387d96ce19e091eba18603b53599a63a83861,fae36a0dfb01809eebcfc86d573b5c64bddf0bbd,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00749dfd,5636495cd973b1ea27528428d1dd07e0c4ddf37d,4ccfd0075c8a29471036c44b3c24bd3296248d4a,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
007559f0,89c26222a12e940de600b416be2cb750fad27b1f,db520267d89b1fb1ac46ba08c8cc8fd638515764,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00758632,1959db36276fbd7c7d4b604f308be543c1f88ddf,d9c5c207b0b14e4e3e3ce506f60558aff30cd1a2,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00764ad1,c965b5bb5899da330878d769cea9b465df442a90,02af3fb6b4a19cc2c78e4322efbeefbbcb1cbb49,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
007655d8,d55f6c3beb37ca26be4fa5187032018635236543,6b5b79bb510f92d7fefadee61e70a4233c38ae1d,false,mc textures\tri with alpha\bp_remade\no_mip_fixes\ui,false,true
0076ad61,df91811c47b59836d905e2ff9443c80538ada338,814d1ff723edd50afd46d762ff84684440390a8e,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0076cd21,66bc4125d330551e86f0c595e393d04286f8ae96,9882850fb7c9cee24053106f81dd7aba35a43eab,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00774c18,7d01ac894b35c8e14b250cd1232307143816cf3f,a5e7123a11eeba6a6676c89e43a4feb459908cf7,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00784ad1,025937403f4320bc33405c2af2c9d6369dc0cb93,b6b7bb0e8829dd8430af7e3f7ef565e6a64ef001,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0078980c,a46d39081d0572e81af0537416cc2a57348110c9,e339261380917b8cb2dfd514089243feec4dbca0,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0078adc6,d816fdea2ffdddfaeb4a2144862145c707b957f9,047e6e2bfebd6237c8cacc1a1a58be1c3a69f13d,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
007a4ad1,c270fd538f4b5663630507373242453fa199255e,e146d50d6d9c700e77ddf162d60ebbcf9f01b134,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
007a9dfd,96e2553979cbbd3632b3a8b947be9cf6f285b344,6be9ddad7ea8d5a5e88da1b2d077bb2ca42d8018,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
007b651a,0b5aea2d37c7d48776cf358a332e1a4d2c58653c,42bda9128eeb8a72230434a10fd72acd829bf03f,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
007bb259,09e71a5f09535fedd808f0fe45eee4a922f1e3ce,95e7aac9fb63bea65545561d19dc7e7a82b30a59,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
007be718,155d7e9bf2fb472e5c9422ab83cb25f71dffe6ed,d1d4d08b0a7d5d6b2b02cbd9be80af60ba8d7525,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
007c4ad1,434f171ca16306ea5898694aa7eed88fab3361a6,a6463563a68e28014d3b83d1b9f948ddb3e7ca3a,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
007c9dfd,7dca4cfc4abb969597e10fc11fd41a52d4486f1e,5b1d9eb4a0f3728c27396f326b73787449dfbc58,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
007e4ad1,377b2f953fe04b8d1a2569649cfc07e0a3f70495,35d912dbaf0acdd508b0556de28c173cd9c7e784,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
007f0488,92b2d8a6d6c9ec2a3d1a14aba66de13553569132,b664f68b39b1dc7c3e221044a7cb76a992173dcf,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
007f6817,f5920971ba9641a23a178b6c935f40210407972b,80b691cbf76b95cd5da9033b9bab2a4c5e8e1ff0,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00804ad1,2eb1e7bab6d2c5c046e1f7c83ab5092c57458f6e,70bac6a68c16585afbfc5a320ddef6ddd86102ef,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00818625,de81895fe40e34e70ef400c2479a80f2b9bf6c7a,6436ebf1ae2abfaa29cd5935c99146771ae147a2,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0081f6b5,17313ecc4f264e8f61106b056fe1788d3095480e,da76683228e0b29819e06c4d8ce16a291b7fa296,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00824ad1,7ab15bb609174c4d42e0f23774a4d9bc1df4d2b0,61f2701a44b5d5162f0725732badcbbeeca90bfb,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00829016,bd1abf1f1c454e01b79f745aa72dbd36312b29ac,002ef012320429088fc7b9474e3427c3c96815f4,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0083fa46,dc720403bcfea87b295bead75d14aa0716e8c830,e5fac8f54f3c64e71670bfcd41ca53db28b688ff,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0085a618,88cf02f2bf8f0fc2b4578d9bed90e9cfa78a8687,4eee7c13286a22dbc7431e31e05cae69fd126cb6,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00885728,0bc10513bc7af07891277b497def2dbf0d881199,228e8ec6dda1ec1a1200bd577317e8a66d20a26a,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0088b898,bcdd5611f9c435f72505801a30e711cd9fe74ffb,855093385321b8f3aa85b6d7b72f63b6ab6270d8,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0088c589,cfde34d8c54f81dd6bc29a437a13eec03369c470,ebf770546dac7116e837febce55507eb909e7009,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00892df9,6d9fa741531054b148ba493223585a8082566bca,eb0d4b159c953c4ddc1aba8721fe424a6bfe6019,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00895b43,b2d4c72ae63e0f704b5b19906610cc3d3be7c2dd,0a806275a71b375d1b3295e7622737f342104ae7,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
008a2128,dbbd5fa9ce32ebd357bab0a5d60317e1f0b6c975,7bd3d1af8e6cebc031b9ecb07eb6f8fc24af27c0,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
008a8469,82d4509de52e526bdd5fb8dd71397d0382847059,95874207506694edc8cb09afa98049d8acfc0df7,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
008aa618,43ad0a1ab941bfed97d1aeaaaaa122c3078db934,2edbbe44e545fa3ea3688d77248b55a185b8c564,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
008c21a4,d70f441ee103e62431ab99f3b39e404e0e3fc3ee,6a5f1f95d3b8fda2fa7cc4f66659d4f67c27c6f6,false,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true
008c9a00,7998ae11d695ae5fe2b678950189b9aedfdb492f,18c5ca99249b6fb9dad581ff7744f2a395440f1f,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
008cc589,f11e81d6341f952fbe418910792f2eb3e31274a0,232fcf0de4c1164526110ea941982effe40fb653,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
008d752c,3e9f546cf608ab2aed192b1c2b595c1841208fde,67f959f5b4cc5a9d5a7edaa24bbe0ed314d66544,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
008db9df,f8ea7d437c965216d42eae19d0bd3e881fb2342a,bc03f9afab3cda67c99042ef59cabbcc86fdc883,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
008dbe37,ed354fa862538033b4533b69d537c21817e82565,cc985da71ee487560715095faf55cfce5e374610,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0091a721,ddcd14460878e6730a7fa5d3b0d81ca84c3f465c,a6b21ae08f46c77e5ea01458cedec4adbe59d3db,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0092f25f,c2fc77a38c45a8eb06d88aa74fac9f28e46351ec,3d9be5b8eac76199e25949bad51b134dd92eb761,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00938001,32f09e245abac61bb58d015bb81a617f4d29cac9,074765bc2b295c09eb527f23757f7fb38b759ece,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0093cba3,f6383e4c3fa178ff553c8517d69b86b708d6266d,ab9f53fe1868b2a563aab6425eb3857596b25303,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0094533a,e718cba5e45d7a8c0047c863f46884160568de0a,033e5480397994a6765f4cb17ee3b13992a446b9,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0094c618,25230a66de5b2e850890cfb63cb9bfb203617992,87b437c9a3eb7027999c1435815ee8a493e45966,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0094c618_302caf9734786b4cc1f4a66a958a6df1,c35b5e7be5d6e0848b26c305dc774b09b9bd1d1b,0912d2ea2641ea7e2efc711f12a4f46286d78695,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0095cb32,b38751b9430a8e7004786f5724c0a20f31cf22e4,40a487730f31e7aa8ae78b787da70057b25771c8,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00985407,3f76ec676c7a23ef6ba0e44642871e015e32d3f6,6dd150e7941ffa9eb903e1d550a931991b80aff4,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0098f24a,f09094888675c3f2c85e8f56cc59b484ea2699a5,eec65ebe34129c58c4f1e1ee0c89ea82332f7270,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0099a618,074ae3af0d798899cf06036cd4e292fc69270686,6d3b6e76275116d1c7826e0afc90a5103cb9de51,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
009ac0bf,158ade31b806722213c345a512aa94231f58114e,93f1840687eabb27f686263c9b5a617c69c4cc90,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
009bc0bf,8eadbbd752e318053b5170579720cd995ab4678a,f6c6cd0adbb18408e589431d57ac510fc5bcd948,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
009cc0bf,7a5d97461771b780dadb0a48411ea58ea60a7219,f6d9d7d9b2c184204e9d75d8656d1c97d04eddd0,false,mc textures\tri with alpha\bp_remade\no_mip_fixes\ui,false,true
009dbc16,45dd6c42ecaaafb2f3379d11c0ff2a9bbe4b14b7,5dca8e6fb9fd2abb18bd072ee417b19934a44441,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
009df079,8e5fe73cf7505dc62b048d9c754b60aed9f6d955,5abeeca05004bfb22cc958effc8a5214a44fe72c,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
009e0995,75d6c30ad9a9c43e6b754df205b3bdb7de2427cc,c1ac247d5a4b28ecf3e9ae819ff874979cb57adb,false,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true
009eafa1,cc56d99115f8260169ab47fbc9d828ed5d87ed74,3499550345b5913a5eb7a97b4a3396588c3ec456,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
009ebc16,35d31764a8484d1041a6e84b6bb906e2434a8efa,955827db0d403fcfe90fd3f6b7751529db48697d,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
009f0995,4cc0b36600aca749eda201d70887b201be473ee3,59b10655d6eff7fb4f050f5436b69138eb7a125c,false,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true
009f2fba,d4ec279a62510d2381f8e5760eaf5693b45560a8,af3fc7fcf52bb139934e189caf760518d9f9e525,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
009fa21b,9736b56ea45820727377ba0003e8d7d2c65251b5,b216685b4e68e00a99df0c75ba44cac9511b5099,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
009fafa1,5855cee3d6c5c807eccab725f43321baf06e5188,2b2171d627aef165ee479251c095fe06382f643f,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00a093d7,e6c1d524232296c07b5da4bb2c43dee9ac2cbf3f,e20bec53339e30aefca1c33323b5cfbdd5b3bb16,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00a0bc16,cbbb7716c238b9974ec6a28da0d886c8eea7607d,3934b963f2a5c838055618baed7f6bbc159971d5,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00a127a1,4fceeae93bef08af60062e9133b680c73905f19c,121f79b3502a864e1748847c2f71ca692321c108,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00a1bc16,821a63f761f11f4872f617be840cc04384824209,aaaccd8ddfc3fd535304ed1aab6d80b1c8c63fb7,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00a225a6,e917382b10bb9133f9b771f5620d6fde9aab4508,a5accb23d50dbdc32497ad856f4b799df94518ef,false,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true
00a325a6,2a465feff2fccdbe2a61554f41f66f86a577147d,e41d25737e58fb56dc329ee3e02d1ddfa3076ace,false,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true
00a628ba,9b4ba6c02e886fa6005cd7103f037ca64b7c3044,279cf698925aaeb6349bd409d6805e4c298b2133,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00a69783,ce99d0f251026c29dcd476f6b2b310af55f9f1c4,fdb28c39f22ee2138d84a89d99a435e96075b553,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00a891e2,5195ead42aa3b52e94a7169f0e02082a6d54c83a,08fd204f93cd7f6327405b4c9b1b1c1acb7dd12d,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00a936cb,816fb92c803a7ccefb66124add2d781c2f108f40,78006f4580d72d23817f71fe1d877de061737fd3,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00acbe37,fc7616801d36731ca1539d26070c01e7c1c08e01,a07bea12e65bbed5e628ffa2c7db5d2bbf44a6aa,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00ad7f33,289edeca1cd6ec81e8e1337ef21737e86c647558,32adb7e5e41a41f942ba9c47051ab2e652244bff,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00adb42a,8970187bbca68d34cf60e6323aa447abcb02bef0,b4817b30ce115f4cd6c6e0bebe493ce0732aecc1,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00aeebfc,a312976d542faaee3f1c10804e1cded8eed3859b,4643620aae698bed1a2c54f0fcc88dc73c6167c9,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00af9412,96c97ad553c208fb41d641530e96af4c83819709,0de96cddca550858f4142c692b33eb0fbcdb4c74,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00afab44,a890b9e5b3d28ec79f30c598fd378c5e84e5266a,ca5a91c8b5428b1ae55a35a930191386783cb6d7,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00afbbc9,a0ba7643a2499e0e295ad74b83b49b9bd7699c17,b7f9a24e592af7c74ee91119992b759a17e4cfd3,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00b02021,3dba857f98a995d43d7bb7e331fba7003af8bf28,b6e240cc7bfa4fd4b8614fc9bc0f03292ada6fcd,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00b04ad1,df33e01d25e6903bf7a3c650f6a7cd550d2b48f2,d52e66d6502918e1bce64b19abf22a682148d2f3,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00b087b2,a52f326743967da53baf54b95c175bc17e60eb75,431c80d1e4196e2f8297f33751cd43d859393ccd,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00b12021,6831d5bb4000e5bedb897b37435bb9f3fd4e37cd,8ae28879bbb66e0e1e2e15d666c79c77ad5e5c4d,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00b22021,ed45d67662bf660947dfb21ade7d1f7d558e7b99,f7eb3e61b25847ae744d536fecdd31f711dfbe14,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00b24ad1,452b2e7a972f103c00e1902d2d9ac900b0cb87eb,f831d78ab6335916e2c6b432c0d354c073f4eb74,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00b25d10,911f25bcea37c3308ccaf3b1d98772d449f11d38,13a765a2a85b5b74103943b704dff286a648063b,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00b32021,da283886de2b5e0ed8099b1f9c2a7ea17bd5e453,789a5d4f8e1435a42b41e21cbd04824821b6660c,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00b33503,9613191dce2cb0e5fa51c6c475a48cb5a7f3029f,49a12374cb667140720af137c3a1fc8aa02e3f95,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00b3cb78,2266ac768c56491d6cf27b0a8c14714b602c5cbd,75025f4f425cf287f839928d68ca21ed334d3034,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00b42021,072712394d362e7652ab9107c530007943993f6d,b0ba0116e38841f68925431a21ebe3e93a9ff5bc,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00b60372,6ef7a3f2f0c25ffe1fbac3a963c7e01194d08c13,87f1224287b351a64d9678a13621140c92935d96,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00b64ad1,50df13d974a83ab9bc553c654febcca1a0eee8c6,37d784841cd89748b0b850dddc4ccd47528f3528,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
