filename,before_hash,ctxr_hash,mipmaps,origin_folder,opacity_stripped,upscaled,upscaler_version,upscaler_type,ctxr3_converted,non_upscaled_version
0027ccec,0e00fdc2b366ddbe4b5a29d4bf294838ece95267,7bfd8dde4a11586246ab00c3f117346c7c40ba2a,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
002be6b0,17b30ea24772383b1ec0d7f2ac8b98df66b21dc4,5320e7becfe3936ebe76aa78a35b38b403c9000a,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
002c9415,b17798cd2e858b7cf25ec77e8ebf37d9a276623a,7157b134d0abd6a3b610359b65ec9cb02e8848ed,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
002ca269,26c429075a2787ac1a1832464ab5f9201e6f1ada,eb8f3fb252630548423b94ff145c75c8d8ae39c1,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
002ca269_3ad823d6b15d2e0656bc022f9ae4d1ed,0125a7a38d8f1b703d5951e0cb9832bbea5a5821,f151b028c525be1b43b1ea66c494b41fa7fe737d,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
002ceb42,dcf99de660ba6278ae6a27499deaf18830b39b54,4c73d6ebecd046fd7e6ffe6e4fb5b1e7bc952c34,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
002d83df,ea7049e42cfefc38e6b674faf10131fd01c33f2d,6abe2fecf02e73ac2f85479c1ff7351b0d243f31,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
002d83df_d6d6e25cebf411fbdc10afdc75e6c763,5bd0e0e22c98ee221c3b854f5a93af53bb4200d6,82601817f49f426690a47ecd63144e9f5d2c76ad,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
002d83e0,00d762c12ae55da3c9e735fe65af38ebede8a5bc,23580b0b7a6939cdffe8647ec12b64b2b8f598fe,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
002d83e0_fe14aedf8aead9e025a71608da78f12d,0a2e8b685c845489a3bfb5cd231739a197d37581,4edd1eb76f436bd1c980919f3f23dd5bf75630fb,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
002d83e1,7ee87e2c270d69326bd17ceebfb138dbceeb16ed,86b9e25cf56362cacda3185a7ef45f3d1aa4d18b,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
002d83e2,f0b7794f9f6641df753c32100e8eacf74d7d1ad6,ce21c5e91bc15e6b18d9a304a990bdb03b2ef06b,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
002d83e3,9a46da623cda17342f66cfaa8089759eab997d2d,1da832027004973f2354800d9d244a0fe838d210,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
002d83e4,6d89ed31f16b01d35697810c611d05ba4306bb1b,b8e5eab4b868059437bd50345b031913245fa1ca,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
002d83e5,66203920d73c77535f3ea8662f66a5722ff74c4a,16db97888e1189ae6cacbb1236ea2ccaae211a2e,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
002db10a,1abe50d67145e68fe257d0788dc696819d3b5706,6710324047f2acff2536c5d97451e606589b38ec,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,2,remarci_4x,false,0
002e7dde,a34db4e6e71b5aaef07542874c23394f84f39b68,bee174f3a4cde4c83c0158c361e49085943e3633,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
002e7ddf,4e6e62ab5f137421a6916dbc3b08323a1d4198c1,5da8c54b19572be014194dedcc2cadcc1631f876,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
002e7de0,703a0bd4509b16345ad01aa5aab7fabb0cefd914,90a9f9829aa17faec15c7f9a676b6c0b61330385,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
002e7de3,37502177b74c83472250e2b192bf00121e1bc448,180205fcdbd461c057ebff21dc6666b06a18ac27,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
002e7de4,5e2c18cb9190823d27dc5d262471c94f5af55c9e,96fa7d7abcf9615ce62b51130139eb9c4fb4cd09,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
002e7de5,7ec9f874397348796bac784ee6ffead0a774a4ef,c7e88c71da469c57bfa40d02484b9f720c5e8d64,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
002e7dff,3b1dfeaa054569579c740180b0fd7ed71ab4003b,83aaf8061dc1eb9a30404444b5c0c9392d66be34,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
002e8486,a19c39cbd9ad2d94a0b5ca8718f451ebccaba912,f0504d3a83c8b71f4ff67c3c0463efbceaa2e834,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
002eb6f9,135b5d40fd2a8d22b46ef55478417e19f74a4469,4f46c50e9d4d8da7d55f65a208170836cd63f484,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
002ee672,1645d80278c1641eec5f26fabb463f9e4df7cba6,13537af9ea01f3a090c55b737a9059db09817ca3,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
002ee6f2,ec9b77d679a0b21ba8c1153de854bb30de8a9678,33a1c1792ef0bd0712280f13f305b8e936cd087c,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
002ee772,6761a0fcc18c9ea3622bedf67879daa33ec7c859,85f698982189e62a30f79b089cb8638e8c7b8bd1,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
002f0bd0,97a4a626f585c0909d3a5e95c8f44b3a5dc20826,e5e6552096fe5ed3e0876d222731d86a6e01039c,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
002f1bd0,135b66967fc1cddb833c08eb5b1a6cbcedf6047a,a178f8572bbdca972ef1b0e408f0ba3c8ed5e557,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
002f2bd0,26750d16543834ed4abc4c7afcc70ac8b6a7f94b,ff97323d8fb8063c7b69be70d21753e3b95892f9,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
